time,old_path,new_path
2026-01-14T10:58:35.753211,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_潍坊_潍坊.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_潍坊_潍坊.xlsx,0
2026-01-14T10:58:35.754620,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_潜江_潜江.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_潜江_潜江.xlsx,0
2026-01-14T10:58:35.755820,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_潮州_潮州.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_潮州_潮州.xlsx,0
2026-01-14T10:58:35.757046,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_濮阳_濮阳.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_濮阳_濮阳.xlsx,0
2026-01-14T10:58:35.758201,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_烟台_烟台.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_烟台_烟台.xlsx,0
2026-01-14T10:58:35.759338,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_焦作_焦作.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_焦作_焦作.xlsx,0
2026-01-14T10:58:35.760756,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_珠海_珠海.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_珠海_珠海.xlsx,0
2026-01-14T10:58:35.762176,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_益阳_赫山.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_益阳_赫山.xlsx,0
2026-01-14T10:58:35.763422,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_盐城_盐都.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_盐城_盐都.xlsx,0
2026-01-14T10:58:35.764699,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_眉山_眉山.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_眉山_眉山.xlsx,0
2026-01-14T10:58:35.765835,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_石家庄_藁城.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_石家庄_藁城.xlsx,0
2026-01-14T10:58:35.766977,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_福州_福州.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_福州_福州.xlsx,0
2026-01-14T10:58:35.768319,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_秦皇岛_秦皇岛.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_秦皇岛_秦皇岛.xlsx,0
2026-01-14T10:58:35.769702,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_绍兴_柯桥.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_绍兴_柯桥.xlsx,0
2026-01-14T10:58:35.770915,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_绵阳_三台.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_绵阳_三台.xlsx,0
2026-01-14T10:58:35.772019,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_聊城_聊城.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_聊城_聊城.xlsx,0
2026-01-14T10:58:35.773223,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_肇庆_高要.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_肇庆_高要.xlsx,0
2026-01-14T10:58:35.774959,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_自贡_自贡.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_自贡_自贡.xlsx,0
2026-01-14T10:58:35.776414,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_舟山_定海.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_舟山_定海.xlsx,0
2026-01-14T10:58:35.777819,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_芜湖_芜湖.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_芜湖_芜湖.xlsx,0
2026-01-14T10:58:35.779085,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_苏州_苏州.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_苏州_苏州.xlsx,0
2026-01-14T10:58:35.780237,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_荆州_荆州.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_荆州_荆州.xlsx,0
2026-01-14T10:58:35.781556,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_荆门_荆门.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_荆门_荆门.xlsx,0
2026-01-14T10:58:35.782922,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_莆田_莆田.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_莆田_莆田.xlsx,0
2026-01-14T10:58:35.784200,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_菏泽_菏泽.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_菏泽_菏泽.xlsx,0
2026-01-14T10:58:35.785485,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_萍乡_萍乡.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_萍乡_萍乡.xlsx,0
2026-01-14T10:58:35.786741,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_蚌埠_蚌埠.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_蚌埠_蚌埠.xlsx,0
2026-01-14T10:58:35.788244,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_衡水_衡水.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_衡水_衡水.xlsx,0
2026-01-14T10:58:35.789767,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_衡阳_衡阳.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_衡阳_衡阳.xlsx,0
2026-01-14T10:58:35.791170,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_衢州_常山.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_衢州_常山.xlsx,0
2026-01-14T10:58:35.792691,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_衢州_衢州.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_衢州_衢州.xlsx,0
2026-01-14T10:58:35.794133,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_襄阳_襄阳.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_襄阳_襄阳.xlsx,0
2026-01-14T10:58:35.795358,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_许昌_许昌.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_许昌_许昌.xlsx,0
2026-01-14T10:58:35.796724,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_资阳_资阳.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_资阳_资阳.xlsx,0
2026-01-14T10:58:35.798070,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_达州_达川.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_达州_达川.xlsx,0
2026-01-14T10:58:35.799234,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_运城_盐湖.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_运城_盐湖.xlsx,0
2026-01-14T10:58:35.800365,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_连云港_连云港.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_连云港_连云港.xlsx,0
2026-01-14T10:58:35.801559,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_遂宁_遂宁.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_遂宁_遂宁.xlsx,0
2026-01-14T10:58:35.802891,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_邢台_邢台.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_邢台_邢台.xlsx,0
2026-01-14T10:58:35.804035,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_邯郸_邯郸.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_邯郸_邯郸.xlsx,0
2026-01-14T10:58:35.805288,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_郑州_郑州.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_郑州_郑州.xlsx,0
2026-01-14T10:58:35.807008,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_鄂州_鄂州.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_鄂州_鄂州.xlsx,0
2026-01-14T10:58:35.808265,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_重庆_万州.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_重庆_万州.xlsx,0
2026-01-14T10:58:35.809987,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_金华_金华.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_金华_金华.xlsx,0
2026-01-14T10:58:35.811220,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_铜陵_铜陵.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_铜陵_铜陵.xlsx,0
2026-01-14T10:58:35.812410,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_镇江_丹徒.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_镇江_丹徒.xlsx,0
2026-01-14T10:58:35.813559,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_长沙_长沙.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_长沙_长沙.xlsx,0
2026-01-14T10:58:35.814749,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_长治_长治.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_长治_长治.xlsx,0
2026-01-14T10:58:35.816205,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_阜阳_阜阳.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_阜阳_阜阳.xlsx,0
2026-01-14T10:58:35.817394,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_雅安_名山.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_雅安_名山.xlsx,0
2026-01-14T10:58:35.818536,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_青岛_青岛.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_青岛_青岛.xlsx,0
2026-01-14T10:58:35.819712,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_马鞍山_马鞍山.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_马鞍山_马鞍山.xlsx,0
2026-01-14T10:58:35.820961,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_驻马店_驻马店.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_驻马店_驻马店.xlsx,0
2026-01-14T10:58:35.822091,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_鹤壁_淇县.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_鹤壁_淇县.xlsx,0
2026-01-14T10:58:35.823322,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_鹰潭_鹰潭.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_鹰潭_鹰潭.xlsx,0
2026-01-14T10:58:35.824608,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_黄冈_黄冈.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_黄冈_黄冈.xlsx,0
2026-01-14T10:58:35.825846,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_黄山_黄山区.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_黄山_黄山区.xlsx,0
2026-01-14T10:58:35.827064,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_黄石_大冶.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_黄石_大冶.xlsx,0
2026-01-14T10:58:35.828383,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_龙岩_龙岩.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250217_20250217_龙岩_龙岩.xlsx,0
2026-01-14T10:58:35.829629,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250219_电力市场竞争程度统计.xlsx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250219_20250219_电力市场竞争程度统计.xlsx,0
2026-01-14T10:58:35.830832,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250311_2025年2月28日指数站点.xls,D:\BaiduSyncdisk\2025\研究\基准地调整研究\Excel文件\20250311_20250311_2025年2月28日指数站点.xls,0
2026-01-14T10:58:35.840114,D:\BaiduSyncdisk\2025\研究\基准地调整研究\其他\20250206_中原城市群：.docx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\其他\20250206_中原城市群：(1).docx,0
2026-01-14T10:58:35.852048,D:\BaiduSyncdisk\2025\研究\基准地调整研究\其他\20250206_气温指数编制方案调整及工作协商思路.docx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\其他\20250206_气温指数编制方案调整及工作协商思路(1).docx,0
2026-01-14T10:58:35.856219,D:\BaiduSyncdisk\2025\研究\基准地调整研究\其他\20250207_天气衍生品团队简介.docx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\其他\20250207_天气衍生品团队简介(1).docx,0
2026-01-14T10:58:35.882856,D:\BaiduSyncdisk\2025\研究\基准地调整研究\其他\20250209_城市群内基准地选择.docx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\其他\20250209_城市群内基准地选择(1).docx,0
2026-01-14T10:58:35.884226,D:\BaiduSyncdisk\2025\研究\基准地调整研究\其他\20250210_带行政边界的气候图.webp,D:\BaiduSyncdisk\2025\研究\基准地调整研究\其他\20250210_20250210_带行政边界的气候图.webp,0
2026-01-14T10:58:35.886001,D:\BaiduSyncdisk\2025\研究\基准地调整研究\其他\20250213_成渝.dta.replace,D:\BaiduSyncdisk\2025\研究\基准地调整研究\其他\20250213_20250213_成渝.dta.replace,0
2026-01-14T10:58:35.887431,D:\BaiduSyncdisk\2025\研究\基准地调整研究\其他\20250213_流程图.vsdx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\其他\20250213_20250213_流程图.vsdx,0
2026-01-14T10:58:35.891636,D:\BaiduSyncdisk\2025\研究\基准地调整研究\其他\20250217_月均气温十年距平绝对值统计量.docx,D:\BaiduSyncdisk\2025\研究\基准地调整研究\其他\20250217_月均气温十年距平绝对值统计量(1).docx,0
2026-01-14T10:58:35.893115,D:\BaiduSyncdisk\2025\研究\基准地调整研究\压缩包\20250213_测试样例2.zip,D:\BaiduSyncdisk\2025\研究\基准地调整研究\压缩包\20250213_20250213_测试样例2.zip,0
2026-01-14T10:58:35.894251,D:\BaiduSyncdisk\2025\研究\基准地调整研究\压缩包\20250317_中国气候类型分布新图 5个.zip,D:\BaiduSyncdisk\2025\研究\基准地调整研究\压缩包\20250317_20250317_中国气候类型分布新图 5个.zip,0
2026-01-14T10:58:35.904910,D:\BaiduSyncdisk\2025\研究\基准地调整研究\参考资料\其他参考资料\20250206__未识别标题_.pdf,D:\BaiduSyncdisk\2025\研究\基准地调整研究\参考资料/其他参考资料\20250206_20250206__未识别标题_.pdf,0
2026-01-14T10:58:36.268678,D:\BaiduSyncdisk\2025\研究\基准地调整研究\参考资料\其他参考资料\20250206_建筑气候区划现状分析及指标修正研究.pdf,D:\BaiduSyncdisk\2025\研究\基准地调整研究\参考资料/其他参考资料\20250206_建筑气候区划现状分析及指标修正研究(1).pdf,0
2026-01-14T10:58:36.528144,D:\BaiduSyncdisk\2025\研究\基准地调整研究\参考资料\其他参考资料\20250206_气候变化对建筑气候区划的影响.pdf,D:\BaiduSyncdisk\2025\研究\基准地调整研究\参考资料/其他参考资料\20250206_气候变化对建筑气候区划的影响(1).pdf,0
2026-01-14T10:58:36.568062,D:\BaiduSyncdisk\2025\研究\基准地调整研究\参考资料\其他参考资料\20250206_犌狉犪犱犲狊狅犳狊狌狉犳犪犮犲犪犻狉狋犲犿犲狉犪狋狌狉犲犪狊狊犲狊狊犿犲狀狋.pdf,D:\BaiduSyncdisk\2025\研究\基准地调整研究\参考资料/其他参考资料\20250206_犌狉犪犱犲狊狅犳狊狌狉犳犪犮犲犪犻狉狋犲犿犲狉犪狋狌狉犲犪狊狊犲狊狊犿犲狀狋(1).pdf,0
2026-01-14T10:58:36.598291,D:\BaiduSyncdisk\2025\研究\基准地调整研究\参考资料\其他参考资料\20250208_国外著名商品指数编制方法比较研究.pdf,D:\BaiduSyncdisk\2025\研究\基准地调整研究\参考资料/其他参考资料\20250208_国外著名商品指数编制方法比较研究(1).pdf,0
2026-01-14T10:58:36.616910,D:\BaiduSyncdisk\2025\研究\基准地调整研究\参考资料\标准\20250206__《建筑气候区划标准》GB50178－93介绍.pdf,D:\BaiduSyncdisk\2025\研究\基准地调整研究\参考资料/标准\20250206_20250206__《建筑气候区划标准》GB50178－93介绍.pdf,0
2026-01-14T10:58:36.618297,D:\BaiduSyncdisk\2025\研究\基准地调整研究\图像文件\20250210_中国气候区划示意图.jpg,D:\BaiduSyncdisk\2025\研究\基准地调整研究\图像文件\20250210_20250210_中国气候区划示意图.jpg,0
2026-01-14T10:58:36.619495,D:\BaiduSyncdisk\2025\研究\基准地调整研究\图像文件\20250210_中国气候区划简图.png,D:\BaiduSyncdisk\2025\研究\基准地调整研究\图像文件\20250210_20250210_中国气候区划简图.png,0
2026-01-14T10:58:36.620660,D:\BaiduSyncdisk\2025\研究\基准地调整研究\图像文件\20250210_中国气候类型分布.jpg,D:\BaiduSyncdisk\2025\研究\基准地调整研究\图像文件\20250210_20250210_中国气候类型分布.jpg,0
2026-01-14T10:58:36.621839,D:\BaiduSyncdisk\2025\研究\基准地调整研究\图像文件\20250217_中国气候类型分布新图 - 副本 (2).jpg,D:\BaiduSyncdisk\2025\研究\基准地调整研究\图像文件\20250217_20250217_中国气候类型分布新图 - 副本 (2).jpg,0
2026-01-14T10:58:36.623117,D:\BaiduSyncdisk\2025\研究\基准地调整研究\图像文件\20250217_中国气候类型分布新图 - 副本.jpg,D:\BaiduSyncdisk\2025\研究\基准地调整研究\图像文件\20250217_20250217_中国气候类型分布新图 - 副本.jpg,0
2026-01-14T10:58:36.624515,D:\BaiduSyncdisk\2025\研究\基准地调整研究\图像文件\20250217_中国气候类型分布新图.jpg,D:\BaiduSyncdisk\2025\研究\基准地调整研究\图像文件\20250217_20250217_中国气候类型分布新图.jpg,0
2026-01-14T10:58:36.625911,D:\BaiduSyncdisk\2025\研究\基准地调整研究\图像文件\20250317_中国气候类型分布新图 5个.jpg,D:\BaiduSyncdisk\2025\研究\基准地调整研究\图像文件\20250317_20250317_中国气候类型分布新图 5个.jpg,0
2026-01-14T10:58:36.627189,D:\BaiduSyncdisk\2025\研究\基准地调整研究\图形文件\20250209_中原.gph,D:\BaiduSyncdisk\2025\研究\基准地调整研究\图形文件\20250209_20250209_中原.gph,0
2026-01-14T10:58:36.628299,D:\BaiduSyncdisk\2025\研究\基准地调整研究\图形文件\20250209_成渝.gph,D:\BaiduSyncdisk\2025\研究\基准地调整研究\图形文件\20250209_20250209_成渝.gph,0
